Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 62.0.3202.94,,2018-05-09 23:52:57,2018-05-09 23:53:00,2.052s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.056s,PASSED
click,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.096s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.037s,PASSED
click,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.108s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.032s,PASSED
click,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.097s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.039s,PASSED
click,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.096s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.039s,PASSED
click,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.131s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.084s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:00,0.094s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:00,2018-05-09 23:53:01,0.114s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:01,2018-05-09 23:53:01,0.109s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-09 23:53:01,2018-05-09 23:53:01,0.166s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2018-05-09 23:53:01,2018-05-09 23:53:02,1.158s,PASSED
