Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestB,Chrome 62.0.3202.94,,2018-05-10 11:05:27,2018-05-10 11:06:20,53.318s,FAILED
,,,,,,
Test Cases/TestB,Chrome 62.0.3202.94,"If the user is admin role, the system will go to the admin page which consists of \u201CProducts\u201D, and \u201CTotal Transaction\u201D menus",2018-05-10 11:05:28,2018-05-10 11:06:19,51.282s,FAILED
openBrowser,Chrome 62.0.3202.94,,2018-05-10 11:05:29,2018-05-10 11:05:35,6.465s,PASSED
navigateToUrl,Chrome 62.0.3202.94,,2018-05-10 11:05:35,2018-05-10 11:05:45,9.605s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 11:05:45,2018-05-10 11:05:45,0.360s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 11:05:45,2018-05-10 11:05:45,0.413s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 11:05:45,2018-05-10 11:05:46,0.227s,PASSED
verifyElementClickable,Chrome 62.0.3202.94,,2018-05-10 11:05:46,2018-05-10 11:05:47,1.217s,PASSED
verifyElementClickable,Chrome 62.0.3202.94,,2018-05-10 11:05:47,2018-05-10 11:06:19,32.395s,FAILED
