Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestI,Chrome 62.0.3202.94,,2018-05-10 13:04:36,2018-05-10 13:05:15,38.422s,PASSED
,,,,,,
Test Cases/TestI,Chrome 62.0.3202.94,"After selecting the products, if the user moves to the Carts page, all the selected products is shown in the cart page. The user can change the amount of products for each type of product, and the total price will be changed regarding to the input value.If the user clicks confirm button, the transaction will be added.",2018-05-10 13:04:37,2018-05-10 13:04:57,20.263s,PASSED
openBrowser,Chrome 62.0.3202.94,,2018-05-10 13:04:37,2018-05-10 13:04:42,5.014s,PASSED
navigateToUrl,Chrome 62.0.3202.94,,2018-05-10 13:04:42,2018-05-10 13:04:51,9.180s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 13:04:51,2018-05-10 13:04:52,0.285s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 13:04:52,2018-05-10 13:04:52,0.181s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:04:52,2018-05-10 13:04:52,0.190s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:04:52,2018-05-10 13:04:53,1.243s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:04:53,2018-05-10 13:04:53,0.087s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:04:53,2018-05-10 13:04:54,0.586s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:04:54,2018-05-10 13:04:54,0.105s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:04:54,2018-05-10 13:04:54,0.086s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:04:54,2018-05-10 13:04:54,0.170s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:04:54,2018-05-10 13:04:55,0.101s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:04:55,2018-05-10 13:04:55,0.106s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:04:55,2018-05-10 13:04:55,0.061s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:04:55,2018-05-10 13:04:55,0.068s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:04:55,2018-05-10 13:04:55,0.107s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 13:04:55,2018-05-10 13:04:55,0.239s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:04:55,2018-05-10 13:04:55,0.299s,PASSED
acceptAlert,Chrome 62.0.3202.94,,2018-05-10 13:04:55,2018-05-10 13:04:55,0.025s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:04:55,2018-05-10 13:04:56,0.644s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2018-05-10 13:04:56,2018-05-10 13:04:57,1.070s,PASSED
,,,,,,
Test Cases/TestI,Chrome 62.0.3202.94,"After selecting the products, if the user moves to the Carts page, all the selected products is shown in the cart page. The user can change the amount of products for each type of product, and the total price will be changed regarding to the input value.If the user clicks confirm button, the transaction will be added.",2018-05-10 13:04:57,2018-05-10 13:05:15,17.659s,PASSED
openBrowser,Chrome 62.0.3202.94,,2018-05-10 13:04:57,2018-05-10 13:05:01,4.065s,PASSED
navigateToUrl,Chrome 62.0.3202.94,,2018-05-10 13:05:01,2018-05-10 13:05:10,8.985s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 13:05:10,2018-05-10 13:05:10,0.253s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 13:05:10,2018-05-10 13:05:11,0.163s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:05:11,2018-05-10 13:05:11,0.123s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:05:11,2018-05-10 13:05:12,1.221s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:05:12,2018-05-10 13:05:12,0.078s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:05:12,2018-05-10 13:05:12,0.127s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:05:12,2018-05-10 13:05:12,0.120s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:05:12,2018-05-10 13:05:12,0.078s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:05:12,2018-05-10 13:05:13,0.141s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:13,0.050s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:13,0.065s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:13,0.055s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:13,0.053s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:13,0.064s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:13,0.146s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:13,0.113s,PASSED
acceptAlert,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:13,0.015s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 13:05:13,2018-05-10 13:05:14,0.585s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2018-05-10 13:05:14,2018-05-10 13:05:15,1.093s,PASSED
