Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 62.0.3202.94,,2018-05-10 01:10:54,2018-05-10 01:10:54,0.376s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 01:10:54,2018-05-10 01:10:54,0.197s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:10:54,2018-05-10 01:10:54,0.167s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:10:54,2018-05-10 01:10:56,1.886s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:10:56,2018-05-10 01:10:56,0.151s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:10:56,2018-05-10 01:10:57,0.332s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:10:57,2018-05-10 01:10:57,0.144s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:10:57,2018-05-10 01:10:57,0.178s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:10:57,2018-05-10 01:10:57,0.221s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:10:57,2018-05-10 01:10:57,0.092s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:10:57,2018-05-10 01:10:58,0.069s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:10:58,2018-05-10 01:10:58,0.082s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:10:58,2018-05-10 01:10:58,0.051s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:10:58,2018-05-10 01:10:58,0.065s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 01:10:58,2018-05-10 01:10:58,0.124s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:10:58,2018-05-10 01:10:58,0.163s,PASSED
acceptAlert,Chrome 62.0.3202.94,,2018-05-10 01:10:58,2018-05-10 01:10:58,0.017s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:10:58,2018-05-10 01:10:59,0.688s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2018-05-10 01:10:59,2018-05-10 01:11:00,1.371s,PASSED
,,,,,,
Test Cases/TestI,Chrome 62.0.3202.94,"After selecting the products, if the user moves to the Carts page, all the selected products is shown in the cart page. The user can change the amount of products for each type of product, and the total price will be changed regarding to the input value.If the user clicks confirm button, the transaction will be added.",2018-05-10 01:11:00,2018-05-10 01:11:20,19.855s,PASSED
openBrowser,Chrome 62.0.3202.94,,2018-05-10 01:11:00,2018-05-10 01:11:05,5.202s,PASSED
navigateToUrl,Chrome 62.0.3202.94,,2018-05-10 01:11:05,2018-05-10 01:11:13,8.073s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 01:11:13,2018-05-10 01:11:14,0.308s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 01:11:14,2018-05-10 01:11:14,0.191s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:11:14,2018-05-10 01:11:14,0.165s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:11:14,2018-05-10 01:11:16,2.195s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:11:16,2018-05-10 01:11:16,0.147s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:11:16,2018-05-10 01:11:17,0.160s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:11:17,2018-05-10 01:11:17,0.142s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:11:17,2018-05-10 01:11:17,0.157s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:11:17,2018-05-10 01:11:17,0.231s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:11:17,2018-05-10 01:11:17,0.104s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:11:17,2018-05-10 01:11:17,0.094s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:11:17,2018-05-10 01:11:17,0.088s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:11:17,2018-05-10 01:11:18,0.083s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:11:18,2018-05-10 01:11:18,0.081s,PASSED
setText,Chrome 62.0.3202.94,,2018-05-10 01:11:18,2018-05-10 01:11:18,0.283s,PASSED
click,Chrome 62.0.3202.94,,2018-05-10 01:11:18,2018-05-10 01:11:18,0.199s,PASSED
acceptAlert,Chrome 62.0.3202.94,,2018-05-10 01:11:18,2018-05-10 01:11:18,0.020s,PASSED
verifyElementText,Chrome 62.0.3202.94,,2018-05-10 01:11:18,2018-05-10 01:11:19,0.675s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2018-05-10 01:11:19,2018-05-10 01:11:20,1.187s,PASSED
